,County,mean,max
0,Camden,17.389141082763672,31.11075210571289
1,Gates,15.880178451538086,18.474807739257812
2,Iredell,10.734757423400879,13.972902297973633
3,Wilkes,11.528186798095703,28.40931510925293
4,Union,10.719404220581055,12.594635963439941
5,Cabarrus,10.578836441040039,12.106389999389648
6,Wake,12.52831745147705,17.0382137298584
7,Franklin,13.075366020202637,16.532238006591797
8,Pender,11.951080322265625,20.88390350341797
9,New Hanover,14.175232887268066,20.86725616455078
10,Durham,10.823943138122559,13.873872756958008
11,Orange,11.17779541015625,14.605125427246094
12,Chatham,9.528243064880371,11.835224151611328
13,Alamance,12.01279067993164,14.8485689163208
14,Harnett,12.645124435424805,15.879914283752441
15,Moore,8.82054328918457,11.052762031555176
16,Beaufort,14.77589225769043,20.514362335205078
17,Martin,15.932104110717773,20.027978897094727
18,Pitt,19.323593139648438,22.27416229248047
19,Greene,19.611038208007812,20.745380401611328
20,Wilson,18.778900146484375,20.437946319580078
21,Wayne,17.90949058532715,20.84152603149414
22,Anson,9.30712890625,11.113329887390137
23,Lenoir,17.53211212158203,20.630916595458984
24,Robeson,13.25158977508545,14.853616714477539
25,Hoke,11.267701148986816,14.114227294921875
26,Johnston,15.48713493347168,18.747596740722656
27,Brunswick,10.781089782714844,22.688129425048828
28,Columbus,11.80392837524414,15.944927215576172
29,Bladen,11.626283645629883,15.697098731994629
30,Onslow,13.575057983398438,22.26841926574707
31,Sampson,15.42091178894043,18.421749114990234
32,Carteret,23.01310157775879,34.6807861328125
33,Duplin,15.890073776245117,18.997955322265625
34,Scotland,12.112984657287598,14.235633850097656
35,Richmond,9.433123588562012,11.956533432006836
36,Jones,14.112421035766602,17.76009178161621
37,Craven,14.987852096557617,21.10055160522461
38,Cumberland,13.155549049377441,17.64962387084961
39,Pamlico,19.429410934448242,31.238447189331055
40,Mecklenburg,9.76797866821289,11.149205207824707
41,Jackson,15.259099006652832,28.453079223632812
42,Transylvania,14.830467224121094,31.37360954284668
43,Hyde,26.520566940307617,40.27178192138672
44,Montgomery,8.689693450927734,9.71091365814209
45,Stanly,10.356492042541504,12.16579818725586
46,Gaston,9.738096237182617,11.779581069946289
47,Cleveland,10.956512451171875,15.592918395996094
48,Macon,16.254638671875,30.2111759185791
49,Cherokee,12.106379508972168,23.8675537109375
50,Clay,13.759681701660156,28.109066009521484
51,Henderson,14.23675537109375,24.329261779785156
52,Rutherford,10.7726469039917,22.697336196899414
53,Polk,9.841972351074219,17.26889419555664
54,Dare,32.14323806762695,41.2335319519043
55,Lee,10.469446182250977,12.785828590393066
56,Graham,15.87010669708252,33.07455825805664
57,Haywood,17.05128288269043,35.77283477783203
58,Swain,16.648658752441406,33.62311553955078
59,Lincoln,10.374760627746582,14.479723930358887
60,Buncombe,14.378216743469238,30.307952880859375
61,Rowan,10.422343254089355,11.68139934539795
62,Davidson,10.81166934967041,12.714715957641602
63,Randolph,10.549785614013672,12.577361106872559
64,McDowell,12.641377449035645,30.620718002319336
65,Catawba,10.035439491271973,16.04498863220215
66,Burke,11.711216926574707,30.443092346191406
67,Tyrrell,18.863554000854492,33.17979431152344
68,Edgecombe,18.597673416137695,20.402061462402344
69,Washington,16.89207649230957,29.119171142578125
70,Nash,17.71491050720215,19.583240509033203
71,Madison,14.738256454467773,28.490079879760742
72,Yancey,16.643394470214844,32.988765716552734
73,Davie,10.608346939086914,11.548088073730469
74,Caldwell,11.052568435668945,31.77682876586914
75,Alexander,11.375731468200684,18.490991592407227
76,Bertie,15.517208099365234,25.405872344970703
77,Mitchell,18.679763793945312,28.36774253845215
78,Guilford,11.22333812713623,13.782977104187012
79,Avery,19.730037689208984,31.01167869567871
80,Forsyth,10.27957534790039,11.579015731811523
81,Chowan,20.029821395874023,34.649635314941406
82,Halifax,15.25618839263916,18.660903930664062
83,Granville,11.893916130065918,14.634866714477539
84,Perquimans,19.65325355529785,33.73797607421875
85,Yadkin,9.941777229309082,11.597712516784668
86,Currituck,27.002351760864258,36.818870544433594
87,Pasquotank,19.757871627807617,32.55427932739258
88,Watauga,18.945920944213867,33.93346405029297
89,Vance,13.177650451660156,17.11308479309082
90,Northampton,16.603675842285156,20.81925392150879
91,Warren,12.006226539611816,14.869693756103516
92,Person,11.791352272033691,14.301025390625
93,Caswell,9.92712688446045,13.20500373840332
94,Rockingham,9.520256042480469,10.975202560424805
95,Surry,10.665118217468262,15.848078727722168
96,Hertford,14.921276092529297,20.844770431518555
97,Stokes,10.196568489074707,15.548072814941406
98,Ashe,15.081880569458008,26.171981811523438
99,Alleghany,17.574222564697266,29.4188289642334
