,County,mean,max
0,Camden,11.783121109008789,17.418346405029297
1,Gates,11.311939239501953,12.923627853393555
2,Iredell,10.562165260314941,14.010076522827148
3,Wilkes,11.578319549560547,25.881698608398438
4,Union,10.745553970336914,12.181892395019531
5,Cabarrus,10.656973838806152,13.759883880615234
6,Wake,10.866436958312988,13.932159423828125
7,Franklin,10.352665901184082,12.596685409545898
8,Pender,9.865525245666504,19.185340881347656
9,New Hanover,13.009891510009766,21.790817260742188
10,Durham,9.402933120727539,11.576340675354004
11,Orange,10.074736595153809,12.219476699829102
12,Chatham,9.422525405883789,11.569629669189453
13,Alamance,10.900772094726562,12.06747055053711
14,Harnett,11.471271514892578,12.829641342163086
15,Moore,9.190681457519531,11.457460403442383
16,Beaufort,11.195867538452148,15.032180786132812
17,Martin,11.879612922668457,14.553364753723145
18,Pitt,12.49581527709961,13.968963623046875
19,Greene,12.931581497192383,14.078226089477539
20,Wilson,13.474570274353027,15.877654075622559
21,Wayne,12.675912857055664,15.703592300415039
22,Anson,9.036040306091309,10.466155052185059
23,Lenoir,12.208619117736816,13.308634757995605
24,Robeson,12.429500579833984,17.35951805114746
25,Hoke,10.751522064208984,12.56981086730957
26,Johnston,12.543539047241211,15.875971794128418
27,Brunswick,10.494043350219727,20.66606903076172
28,Columbus,11.194680213928223,14.204185485839844
29,Bladen,10.956595420837402,16.68747329711914
30,Onslow,11.210820198059082,20.821205139160156
31,Sampson,12.589080810546875,15.00838851928711
32,Carteret,15.119909286499023,23.043115615844727
33,Duplin,12.016341209411621,15.422746658325195
34,Scotland,11.746888160705566,14.670378684997559
35,Richmond,9.106863021850586,11.424325942993164
36,Jones,10.071146965026855,12.848484992980957
37,Craven,10.332318305969238,13.602514266967773
38,Cumberland,11.308716773986816,14.040597915649414
39,Pamlico,14.489578247070312,23.36284065246582
40,Mecklenburg,9.72012710571289,12.089179992675781
41,Jackson,16.13835906982422,30.204891204833984
42,Transylvania,15.442893028259277,30.745532989501953
43,Hyde,17.189945220947266,27.717376708984375
44,Montgomery,8.85018539428711,10.014472961425781
45,Stanly,10.169534683227539,11.885916709899902
46,Gaston,9.46085262298584,11.156054496765137
47,Cleveland,10.779679298400879,17.139240264892578
48,Macon,17.00772476196289,29.790061950683594
49,Cherokee,12.953288078308105,25.52016258239746
50,Clay,15.425509452819824,27.4677734375
51,Henderson,14.59326457977295,24.242313385009766
52,Rutherford,11.00748062133789,23.39875030517578
53,Polk,10.20085334777832,16.696487426757812
54,Dare,17.223024368286133,23.16973876953125
55,Lee,10.262896537780762,11.902217864990234
56,Graham,16.78387451171875,34.527503967285156
57,Haywood,17.18450927734375,32.82123947143555
58,Swain,17.01070213317871,31.932649612426758
59,Lincoln,9.6824312210083,13.777301788330078
60,Buncombe,14.667045593261719,29.516359329223633
61,Rowan,10.743585586547852,13.289546966552734
62,Davidson,10.886927604675293,12.832942008972168
63,Randolph,10.566868782043457,13.711139678955078
64,McDowell,13.197288513183594,29.209857940673828
65,Catawba,9.682382583618164,14.235342025756836
66,Burke,12.07373046875,29.69139289855957
67,Tyrrell,12.536809921264648,19.13018226623535
68,Edgecombe,12.620857238769531,13.505611419677734
69,Washington,12.337248802185059,17.867935180664062
70,Nash,12.182772636413574,13.401604652404785
71,Madison,15.114950180053711,29.358659744262695
72,Yancey,16.077539443969727,31.60873031616211
73,Davie,10.902097702026367,12.272132873535156
74,Caldwell,11.94084358215332,30.426671981811523
75,Alexander,10.804535865783691,15.147247314453125
76,Bertie,11.227128028869629,16.72629165649414
77,Mitchell,17.507577896118164,26.446178436279297
78,Guilford,10.448927879333496,11.865011215209961
79,Avery,18.081809997558594,28.29157066345215
80,Forsyth,10.031331062316895,11.827286720275879
81,Chowan,13.207316398620605,17.555274963378906
82,Halifax,11.782143592834473,13.734940528869629
83,Granville,10.072271347045898,12.017990112304688
84,Perquimans,13.213407516479492,17.388126373291016
85,Yadkin,9.754096984863281,11.722176551818848
86,Currituck,14.60695743560791,22.864707946777344
87,Pasquotank,13.02645206451416,18.929574966430664
88,Watauga,17.5711669921875,32.75971221923828
89,Vance,10.486839294433594,12.318272590637207
90,Northampton,12.13318157196045,14.71282958984375
91,Warren,10.115921974182129,11.753374099731445
92,Person,11.062928199768066,12.38963794708252
93,Caswell,9.47188949584961,12.255054473876953
94,Rockingham,8.808049201965332,10.480130195617676
95,Surry,10.682109832763672,14.76824951171875
96,Hertford,11.94660472869873,14.375747680664062
97,Stokes,9.01423168182373,12.88110637664795
98,Ashe,14.46202564239502,24.86400032043457
99,Alleghany,15.906866073608398,26.2314453125
