,County,mean,max
0,Camden,11.437621116638184,18.059133529663086
1,Gates,10.619375228881836,12.731098175048828
2,Iredell,12.28548526763916,14.931586265563965
3,Wilkes,13.171503067016602,30.018722534179688
4,Union,10.721858024597168,11.643783569335938
5,Cabarrus,11.046311378479004,12.712285995483398
6,Wake,10.894372940063477,14.062731742858887
7,Franklin,10.798975944519043,15.356449127197266
8,Pender,9.702363967895508,18.529239654541016
9,New Hanover,12.99246597290039,20.725215911865234
10,Durham,9.792074203491211,11.749523162841797
11,Orange,10.115788459777832,12.817930221557617
12,Chatham,9.567169189453125,12.097724914550781
13,Alamance,11.03081226348877,12.775971412658691
14,Harnett,11.531346321105957,14.254232406616211
15,Moore,9.345486640930176,12.41653060913086
16,Beaufort,10.119993209838867,15.283600807189941
17,Martin,10.550895690917969,14.005475997924805
18,Pitt,11.740531921386719,15.285926818847656
19,Greene,12.285093307495117,13.049734115600586
20,Wilson,12.572885513305664,13.539246559143066
21,Wayne,12.05864143371582,12.889113426208496
22,Anson,9.337858200073242,10.978681564331055
23,Lenoir,11.634652137756348,12.775982856750488
24,Robeson,12.21121597290039,14.220943450927734
25,Hoke,10.703298568725586,12.161077499389648
26,Johnston,12.280651092529297,14.027393341064453
27,Brunswick,10.53164291381836,20.246421813964844
28,Columbus,11.457014083862305,17.538341522216797
29,Bladen,10.375490188598633,13.484752655029297
30,Onslow,10.761531829833984,22.239055633544922
31,Sampson,11.892477035522461,14.566658020019531
32,Carteret,17.41083335876465,27.42111587524414
33,Duplin,12.022506713867188,15.549352645874023
34,Scotland,11.861553192138672,16.867130279541016
35,Richmond,9.08159065246582,10.715239524841309
36,Jones,9.438323020935059,12.269609451293945
37,Craven,9.902164459228516,14.222604751586914
38,Cumberland,11.183237075805664,14.582174301147461
39,Pamlico,14.816055297851562,26.626026153564453
40,Mecklenburg,9.922309875488281,11.843576431274414
41,Jackson,14.914583206176758,28.36804962158203
42,Transylvania,15.55805492401123,30.578615188598633
43,Hyde,17.16616439819336,26.246431350708008
44,Montgomery,9.444144248962402,11.270235061645508
45,Stanly,10.905158042907715,12.982344627380371
46,Gaston,10.662531852722168,14.804384231567383
47,Cleveland,12.577692985534668,15.83934497833252
48,Macon,16.034223556518555,28.568824768066406
49,Cherokee,12.163567543029785,27.7906436920166
50,Clay,13.385563850402832,27.197315216064453
51,Henderson,15.019373893737793,23.94143295288086
52,Rutherford,11.823982238769531,21.211565017700195
53,Polk,11.256515502929688,18.261619567871094
54,Dare,18.82961654663086,27.114547729492188
55,Lee,10.663780212402344,13.338886260986328
56,Graham,15.76115894317627,32.55712890625
57,Haywood,17.065937042236328,32.619224548339844
58,Swain,16.252464294433594,29.358030319213867
59,Lincoln,11.14745044708252,15.121233940124512
60,Buncombe,14.917703628540039,30.124160766601562
61,Rowan,11.130035400390625,13.342933654785156
62,Davidson,11.475737571716309,14.261102676391602
63,Randolph,10.795402526855469,12.435261726379395
64,McDowell,13.445844650268555,28.858640670776367
65,Catawba,12.106559753417969,15.975247383117676
66,Burke,13.181650161743164,30.157793045043945
67,Tyrrell,12.347809791564941,20.544109344482422
68,Edgecombe,12.74353313446045,16.411008834838867
69,Washington,11.510279655456543,16.71949577331543
70,Nash,12.365739822387695,14.258995056152344
71,Madison,14.807385444641113,27.263906478881836
72,Yancey,16.43781280517578,30.946691513061523
73,Davie,11.616013526916504,13.753345489501953
74,Caldwell,12.578274726867676,28.371305465698242
75,Alexander,12.511898040771484,15.989002227783203
76,Bertie,10.539766311645508,16.1436767578125
77,Mitchell,17.6447811126709,25.982585906982422
78,Guilford,10.672972679138184,12.596024513244629
79,Avery,19.15464973449707,28.840761184692383
80,Forsyth,11.064208984375,13.36417007446289
81,Chowan,12.234469413757324,15.786768913269043
82,Halifax,11.279337882995605,13.628318786621094
83,Granville,10.356379508972168,13.194653511047363
84,Perquimans,12.591172218322754,19.436452865600586
85,Yadkin,12.582093238830566,14.795620918273926
86,Currituck,15.705615997314453,21.92650604248047
87,Pasquotank,12.480236053466797,18.183658599853516
88,Watauga,18.23660659790039,28.597204208374023
89,Vance,10.563055038452148,13.18488597869873
90,Northampton,11.77007007598877,16.140541076660156
91,Warren,9.441118240356445,11.189684867858887
92,Person,11.65293025970459,13.391807556152344
93,Caswell,9.75053596496582,12.185222625732422
94,Rockingham,9.428799629211426,11.7640380859375
95,Surry,12.665641784667969,17.358095169067383
96,Hertford,10.964174270629883,12.828803062438965
97,Stokes,11.398261070251465,15.402746200561523
98,Ashe,14.829143524169922,23.814800262451172
99,Alleghany,17.224063873291016,29.8783016204834
