,County,mean,max
0,Camden,11.48670482635498,19.551166534423828
1,Gates,11.92660140991211,17.99468421936035
2,Iredell,10.40499210357666,14.20185661315918
3,Wilkes,10.943147659301758,27.102542877197266
4,Union,10.967024803161621,13.25777816772461
5,Cabarrus,10.47479248046875,13.024785041809082
6,Wake,10.943769454956055,13.018574714660645
7,Franklin,10.64413070678711,12.907453536987305
8,Pender,10.257346153259277,19.695011138916016
9,New Hanover,13.598333358764648,22.094940185546875
10,Durham,9.067466735839844,10.990701675415039
11,Orange,10.02698802947998,12.93497085571289
12,Chatham,9.470466613769531,12.048539161682129
13,Alamance,11.104470252990723,14.348580360412598
14,Harnett,11.429672241210938,13.249154090881348
15,Moore,9.197752952575684,11.471811294555664
16,Beaufort,11.049670219421387,15.639524459838867
17,Martin,10.756757736206055,14.556037902832031
18,Pitt,12.488545417785645,15.208697319030762
19,Greene,14.105438232421875,15.38953685760498
20,Wilson,12.550345420837402,13.407264709472656
21,Wayne,13.304364204406738,17.805646896362305
22,Anson,9.41816520690918,10.534671783447266
23,Lenoir,12.918561935424805,15.898538589477539
24,Robeson,13.00352954864502,20.036407470703125
25,Hoke,12.642928123474121,21.37912940979004
26,Johnston,13.021858215332031,15.576601028442383
27,Brunswick,10.510124206542969,23.414419174194336
28,Columbus,12.306092262268066,16.248613357543945
29,Bladen,10.486709594726562,17.65544891357422
30,Onslow,10.918458938598633,19.59865951538086
31,Sampson,12.510610580444336,17.643831253051758
32,Carteret,16.30171012878418,23.526256561279297
33,Duplin,12.563142776489258,17.637231826782227
34,Scotland,11.233524322509766,14.012195587158203
35,Richmond,9.43856143951416,16.046844482421875
36,Jones,9.801700592041016,17.77449607849121
37,Craven,10.275721549987793,14.311898231506348
38,Cumberland,11.365201950073242,14.06689167022705
39,Pamlico,14.370245933532715,21.417449951171875
40,Mecklenburg,9.77210807800293,11.727399826049805
41,Jackson,14.817752838134766,28.501188278198242
42,Transylvania,15.66199016571045,30.995758056640625
43,Hyde,16.385353088378906,23.891185760498047
44,Montgomery,9.170442581176758,13.611303329467773
45,Stanly,10.50625228881836,11.86424446105957
46,Gaston,9.977334022521973,14.297666549682617
47,Cleveland,10.692529678344727,16.243892669677734
48,Macon,15.87012767791748,27.899410247802734
49,Cherokee,11.92580509185791,25.974761962890625
50,Clay,13.52782917022705,28.48868179321289
51,Henderson,14.847819328308105,23.155345916748047
52,Rutherford,10.529755592346191,23.08472442626953
53,Polk,9.86777114868164,15.910324096679688
54,Dare,18.278179168701172,24.115036010742188
55,Lee,10.262214660644531,12.22960090637207
56,Graham,15.827974319458008,31.59984588623047
57,Haywood,16.83203125,32.04046630859375
58,Swain,15.782334327697754,29.040283203125
59,Lincoln,9.926182746887207,13.751832008361816
60,Buncombe,15.649964332580566,31.912532806396484
61,Rowan,10.228464126586914,11.571240425109863
62,Davidson,10.84851360321045,12.51971435546875
63,Randolph,10.94277572631836,14.630735397338867
64,McDowell,12.516648292541504,32.59250259399414
65,Catawba,9.51474666595459,14.46309757232666
66,Burke,11.463438034057617,30.849260330200195
67,Tyrrell,13.000563621520996,25.230018615722656
68,Edgecombe,12.676965713500977,14.269967079162598
69,Washington,12.622952461242676,27.93868637084961
70,Nash,12.250081062316895,13.346796035766602
71,Madison,14.942389488220215,26.537429809570312
72,Yancey,17.42192268371582,33.61111068725586
73,Davie,10.261968612670898,11.345046043395996
74,Caldwell,10.644577026367188,31.773225784301758
75,Alexander,10.628934860229492,16.50421714782715
76,Bertie,10.509939193725586,18.035629272460938
77,Mitchell,19.12506866455078,26.109745025634766
78,Guilford,10.6036958694458,13.352924346923828
79,Avery,19.776338577270508,33.7609977722168
80,Forsyth,9.419731140136719,11.773146629333496
81,Chowan,14.861281394958496,28.037532806396484
82,Halifax,11.503157615661621,13.66244125366211
83,Granville,9.817827224731445,11.98995590209961
84,Perquimans,13.14738941192627,27.262409210205078
85,Yadkin,9.118607521057129,12.857759475708008
86,Currituck,15.977041244506836,23.99956512451172
87,Pasquotank,12.83199691772461,20.74435043334961
88,Watauga,18.69699478149414,34.42246627807617
89,Vance,10.779570579528809,14.073341369628906
90,Northampton,11.975470542907715,15.038732528686523
91,Warren,9.786441802978516,14.410781860351562
92,Person,11.086322784423828,14.293805122375488
93,Caswell,9.296944618225098,12.330424308776855
94,Rockingham,8.63512134552002,10.16849136352539
95,Surry,10.647314071655273,15.698055267333984
96,Hertford,11.716551780700684,16.819364547729492
97,Stokes,9.11736011505127,14.327239036560059
98,Ashe,15.119698524475098,26.328174591064453
99,Alleghany,16.964744567871094,29.2897891998291
