,County,mean,max
0,Camden,14.255159378051758,20.43308448791504
1,Gates,13.799433708190918,15.318391799926758
2,Iredell,11.294193267822266,15.16469669342041
3,Wilkes,13.41934871673584,29.490049362182617
4,Union,12.338692665100098,14.514646530151367
5,Cabarrus,11.632251739501953,13.566853523254395
6,Wake,12.53668212890625,16.56130599975586
7,Franklin,11.558987617492676,14.714571952819824
8,Pender,15.881921768188477,31.971446990966797
9,New Hanover,20.610950469970703,30.385231018066406
10,Durham,10.468327522277832,12.674317359924316
11,Orange,10.402443885803223,12.951455116271973
12,Chatham,10.087882995605469,13.078862190246582
13,Alamance,11.172979354858398,12.971308708190918
14,Harnett,14.523595809936523,17.003616333007812
15,Moore,10.765969276428223,13.859259605407715
16,Beaufort,12.38531494140625,16.778865814208984
17,Martin,12.890385627746582,16.288867950439453
18,Pitt,14.62868595123291,17.36707878112793
19,Greene,14.887219429016113,17.006221771240234
20,Wilson,16.257017135620117,19.26178741455078
21,Wayne,15.140915870666504,17.615806579589844
22,Anson,10.552533149719238,12.205695152282715
23,Lenoir,14.81976318359375,18.099163055419922
24,Robeson,18.125242233276367,20.539186477661133
25,Hoke,14.10240364074707,18.411693572998047
26,Johnston,15.579652786254883,17.950519561767578
27,Brunswick,14.359413146972656,30.450090408325195
28,Columbus,16.421138763427734,21.661579132080078
29,Bladen,14.545016288757324,20.137174606323242
30,Onslow,16.187036514282227,36.18965530395508
31,Sampson,16.148433685302734,18.85857391357422
32,Carteret,21.200862884521484,32.90244674682617
33,Duplin,15.89915943145752,20.32526969909668
34,Scotland,15.993341445922852,19.206464767456055
35,Richmond,11.368341445922852,13.494463920593262
36,Jones,12.09142017364502,15.675461769104004
37,Craven,12.408921241760254,17.198638916015625
38,Cumberland,15.04288387298584,18.62606430053711
39,Pamlico,18.26041603088379,25.270401000976562
40,Mecklenburg,11.084376335144043,12.143933296203613
41,Jackson,15.410655975341797,27.914033889770508
42,Transylvania,14.356929779052734,28.015052795410156
43,Hyde,18.909168243408203,27.979957580566406
44,Montgomery,10.026986122131348,11.35169792175293
45,Stanly,11.339644432067871,12.5906343460083
46,Gaston,9.699752807617188,12.255361557006836
47,Cleveland,11.244771957397461,15.193714141845703
48,Macon,15.726471900939941,27.754478454589844
49,Cherokee,12.325573921203613,25.513023376464844
50,Clay,14.681361198425293,27.077796936035156
51,Henderson,14.8958740234375,22.557334899902344
52,Rutherford,10.642374992370605,22.736642837524414
53,Polk,10.340353965759277,16.016735076904297
54,Dare,20.495792388916016,27.995105743408203
55,Lee,12.235433578491211,14.771871566772461
56,Graham,15.860575675964355,33.352882385253906
57,Haywood,15.94640827178955,32.64516067504883
58,Swain,16.02983283996582,29.975032806396484
59,Lincoln,9.773273468017578,14.852888107299805
60,Buncombe,14.916726112365723,29.2824649810791
61,Rowan,10.964683532714844,14.043319702148438
62,Davidson,11.908044815063477,15.13161849975586
63,Randolph,11.247479438781738,14.52364730834961
64,McDowell,12.999678611755371,27.864774703979492
65,Catawba,10.054137229919434,18.481721878051758
66,Burke,11.788117408752441,29.35562515258789
67,Tyrrell,14.823217391967773,23.144987106323242
68,Edgecombe,16.454566955566406,19.837432861328125
69,Washington,13.932344436645508,24.27984046936035
70,Nash,15.495668411254883,18.24770736694336
71,Madison,14.53643798828125,26.47551155090332
72,Yancey,15.91732120513916,31.499889373779297
73,Davie,10.687968254089355,12.230607032775879
74,Caldwell,12.050036430358887,28.59353256225586
75,Alexander,11.784636497497559,17.21637535095215
76,Bertie,12.973145484924316,19.415420532226562
77,Mitchell,17.800668716430664,26.83334732055664
78,Guilford,11.126334190368652,13.784097671508789
79,Avery,18.542673110961914,28.859453201293945
80,Forsyth,10.840351104736328,14.98072624206543
81,Chowan,15.227216720581055,19.547019958496094
82,Halifax,13.30374813079834,17.298492431640625
83,Granville,10.913082122802734,13.355810165405273
84,Perquimans,15.617464065551758,22.658241271972656
85,Yadkin,10.653783798217773,12.13545036315918
86,Currituck,18.202234268188477,28.896854400634766
87,Pasquotank,15.246667861938477,20.046775817871094
88,Watauga,17.875839233398438,29.61009979248047
89,Vance,11.924556732177734,14.69786262512207
90,Northampton,13.805815696716309,15.483954429626465
91,Warren,11.180913925170898,13.211921691894531
92,Person,12.19714069366455,13.885015487670898
93,Caswell,9.910672187805176,12.170538902282715
94,Rockingham,9.502300262451172,11.36567497253418
95,Surry,13.720087051391602,17.356992721557617
96,Hertford,13.661266326904297,16.361360549926758
97,Stokes,9.852477073669434,13.813838005065918
98,Ashe,14.359538078308105,25.54120445251465
99,Alleghany,17.28766632080078,30.670984268188477
