,County,mean,max
0,Camden,11.503393173217773,17.277803421020508
1,Gates,10.888396263122559,12.86990737915039
2,Iredell,11.053296089172363,14.716710090637207
3,Wilkes,11.894701957702637,28.229312896728516
4,Union,12.141691207885742,16.35596466064453
5,Cabarrus,12.056215286254883,17.77817726135254
6,Wake,12.10067081451416,16.63226318359375
7,Franklin,11.06885814666748,16.779708862304688
8,Pender,11.129348754882812,24.610164642333984
9,New Hanover,17.399009704589844,26.126361846923828
10,Durham,9.35241413116455,10.608697891235352
11,Orange,10.70908260345459,14.747967720031738
12,Chatham,10.196409225463867,12.390411376953125
13,Alamance,12.439709663391113,14.535926818847656
14,Harnett,13.371060371398926,17.396453857421875
15,Moore,10.012150764465332,13.08753776550293
16,Beaufort,11.524107933044434,14.413351058959961
17,Martin,11.270105361938477,15.865818977355957
18,Pitt,12.98829174041748,17.58087158203125
19,Greene,15.248080253601074,16.8765811920166
20,Wilson,12.908493995666504,14.414532661437988
21,Wayne,13.97782039642334,16.59487533569336
22,Anson,9.76379108428955,11.663947105407715
23,Lenoir,13.03463363647461,17.58037567138672
24,Robeson,14.592995643615723,21.80132293701172
25,Hoke,13.387528419494629,15.650115966796875
26,Johnston,12.760824203491211,16.984233856201172
27,Brunswick,12.222189903259277,26.0449275970459
28,Columbus,11.839889526367188,15.916715621948242
29,Bladen,10.998887062072754,17.6816463470459
30,Onslow,12.70293140411377,22.15427589416504
31,Sampson,12.945755004882812,15.323676109313965
32,Carteret,15.56775188446045,21.14383316040039
33,Duplin,13.269660949707031,16.726552963256836
34,Scotland,13.676204681396484,15.43763542175293
35,Richmond,10.686406135559082,13.020793914794922
36,Jones,10.632390975952148,13.21615219116211
37,Craven,11.315056800842285,15.832147598266602
38,Cumberland,12.425127029418945,15.131574630737305
39,Pamlico,14.35571575164795,19.558544158935547
40,Mecklenburg,11.697601318359375,19.862051010131836
41,Jackson,15.850728034973145,28.929014205932617
42,Transylvania,15.1907377243042,30.61708641052246
43,Hyde,16.03099250793457,24.01253318786621
44,Montgomery,10.032773971557617,11.505715370178223
45,Stanly,11.601344108581543,14.94626522064209
46,Gaston,9.97996997833252,12.8487548828125
47,Cleveland,11.240689277648926,16.54865264892578
48,Macon,16.36154556274414,29.67494010925293
49,Cherokee,11.84874439239502,25.931270599365234
50,Clay,14.174161911010742,27.25509262084961
51,Henderson,15.19439697265625,23.85451316833496
52,Rutherford,11.385481834411621,23.095020294189453
53,Polk,11.039651870727539,15.684350967407227
54,Dare,17.359933853149414,23.111825942993164
55,Lee,11.553484916687012,13.374692916870117
56,Graham,15.73841667175293,33.38158416748047
57,Haywood,16.74457550048828,35.250267028808594
58,Swain,16.9779109954834,32.02367401123047
59,Lincoln,9.927960395812988,14.024307250976562
60,Buncombe,14.358332633972168,28.646360397338867
61,Rowan,11.053858757019043,13.593026161193848
62,Davidson,11.746976852416992,15.120863914489746
63,Randolph,11.318164825439453,15.158211708068848
64,McDowell,13.039180755615234,28.417314529418945
65,Catawba,10.11353874206543,14.765481948852539
66,Burke,11.77432632446289,29.596012115478516
67,Tyrrell,13.377310752868652,27.522968292236328
68,Edgecombe,12.430660247802734,14.410528182983398
69,Washington,12.699652671813965,15.466604232788086
70,Nash,12.200657844543457,14.246369361877441
71,Madison,14.683945655822754,28.618907928466797
72,Yancey,16.341882705688477,31.822860717773438
73,Davie,11.282661437988281,13.45167350769043
74,Caldwell,11.28396987915039,28.46735382080078
75,Alexander,10.785653114318848,16.732364654541016
76,Bertie,10.890106201171875,17.251670837402344
77,Mitchell,18.20929718017578,27.566476821899414
78,Guilford,11.304891586303711,14.221884727478027
79,Avery,19.220144271850586,29.142841339111328
80,Forsyth,10.476980209350586,12.883237838745117
81,Chowan,12.049788475036621,17.79026985168457
82,Halifax,11.809391021728516,15.905850410461426
83,Granville,10.096573829650879,13.824792861938477
84,Perquimans,11.852144241333008,17.124326705932617
85,Yadkin,10.0643310546875,11.311023712158203
86,Currituck,14.40780258178711,19.406999588012695
87,Pasquotank,12.8233003616333,25.277738571166992
88,Watauga,18.382213592529297,31.217744827270508
89,Vance,10.632403373718262,12.960153579711914
90,Northampton,12.255297660827637,16.266883850097656
91,Warren,9.417874336242676,13.416606903076172
92,Person,10.98635482788086,12.488348960876465
93,Caswell,10.26427936553955,12.405756950378418
94,Rockingham,9.287300109863281,11.282352447509766
95,Surry,11.174810409545898,14.777759552001953
96,Hertford,10.609211921691895,14.172658920288086
97,Stokes,9.46188735961914,15.204002380371094
98,Ashe,15.197978019714355,25.572853088378906
99,Alleghany,17.559085845947266,29.862533569335938
