,County,mean,max
0,Camden,12.451061248779297,19.621610641479492
1,Gates,10.955257415771484,12.794757843017578
2,Iredell,10.499887466430664,14.594910621643066
3,Wilkes,12.128393173217773,29.329242706298828
4,Union,11.342865943908691,12.81096076965332
5,Cabarrus,10.80929946899414,13.225353240966797
6,Wake,10.964404106140137,15.34669303894043
7,Franklin,10.85549259185791,12.834970474243164
8,Pender,10.103788375854492,18.742698669433594
9,New Hanover,13.123686790466309,21.747333526611328
10,Durham,9.819818496704102,11.367136001586914
11,Orange,10.367100715637207,12.498595237731934
12,Chatham,9.774975776672363,14.224946022033691
13,Alamance,11.386520385742188,13.114782333374023
14,Harnett,12.178240776062012,16.158668518066406
15,Moore,9.679875373840332,12.124916076660156
16,Beaufort,11.08983325958252,15.184089660644531
17,Martin,12.031302452087402,14.546525955200195
18,Pitt,12.783127784729004,15.622711181640625
19,Greene,13.400360107421875,13.905805587768555
20,Wilson,13.890891075134277,14.981430053710938
21,Wayne,13.530974388122559,15.040688514709473
22,Anson,9.528177261352539,10.857474327087402
23,Lenoir,12.746623039245605,14.583355903625488
24,Robeson,13.116156578063965,15.600325584411621
25,Hoke,11.470951080322266,13.666045188903809
26,Johnston,13.235777854919434,14.4801025390625
27,Brunswick,10.703158378601074,20.802562713623047
28,Columbus,11.66773509979248,14.401692390441895
29,Bladen,10.701021194458008,13.465631484985352
30,Onslow,11.338748931884766,21.39517593383789
31,Sampson,12.497026443481445,16.922224044799805
32,Carteret,16.00154685974121,24.937570571899414
33,Duplin,12.251272201538086,14.83366584777832
34,Scotland,11.46257209777832,13.918088912963867
35,Richmond,9.784564971923828,11.333251953125
36,Jones,10.341986656188965,12.992705345153809
37,Craven,10.481870651245117,15.076257705688477
38,Cumberland,11.572166442871094,14.777311325073242
39,Pamlico,14.949715614318848,23.425039291381836
40,Mecklenburg,10.150854110717773,14.348623275756836
41,Jackson,14.919699668884277,25.516231536865234
42,Transylvania,15.41488265991211,27.9997501373291
43,Hyde,16.8763427734375,24.86700439453125
44,Montgomery,9.387388229370117,10.520414352416992
45,Stanly,10.517461776733398,11.8304443359375
46,Gaston,9.628609657287598,11.425909996032715
47,Cleveland,10.239652633666992,16.565401077270508
48,Macon,15.631634712219238,28.49851417541504
49,Cherokee,12.005894660949707,25.844083786010742
50,Clay,13.630101203918457,26.705595016479492
51,Henderson,15.236953735351562,22.461166381835938
52,Rutherford,10.880451202392578,23.02956771850586
53,Polk,10.358826637268066,17.275161743164062
54,Dare,18.312665939331055,26.521007537841797
55,Lee,10.971056938171387,13.175044059753418
56,Graham,15.783769607543945,33.60580062866211
57,Haywood,16.42560577392578,37.53907775878906
58,Swain,15.618403434753418,31.528362274169922
59,Lincoln,9.820446014404297,14.314631462097168
60,Buncombe,14.539997100830078,27.895235061645508
61,Rowan,10.527868270874023,12.384475708007812
62,Davidson,10.833232879638672,12.691193580627441
63,Randolph,10.50212574005127,12.46170425415039
64,McDowell,13.773649215698242,27.913524627685547
65,Catawba,9.843279838562012,15.68459701538086
66,Burke,12.25976276397705,28.11731719970703
67,Tyrrell,13.207763671875,20.78314971923828
68,Edgecombe,13.44789981842041,15.886627197265625
69,Washington,12.25599193572998,17.67812728881836
70,Nash,12.93625259399414,15.88471794128418
71,Madison,14.375471115112305,27.431997299194336
72,Yancey,15.773768424987793,29.12630271911621
73,Davie,10.534767150878906,12.449138641357422
74,Caldwell,12.12255573272705,30.237489700317383
75,Alexander,10.481371879577637,14.470962524414062
76,Bertie,11.3777437210083,16.89676284790039
77,Mitchell,17.647443771362305,30.027462005615234
78,Guilford,10.6100492477417,12.988489151000977
79,Avery,18.292804718017578,27.16578483581543
80,Forsyth,10.030117988586426,12.46524429321289
81,Chowan,13.123839378356934,18.129642486572266
82,Halifax,11.833316802978516,17.22859001159668
83,Granville,10.206598281860352,12.30245304107666
84,Perquimans,13.267295837402344,19.082719802856445
85,Yadkin,9.980063438415527,13.142788887023926
86,Currituck,15.741348266601562,23.87877655029297
87,Pasquotank,13.316971778869629,19.01449203491211
88,Watauga,17.690874099731445,30.282562255859375
89,Vance,11.614295959472656,14.812588691711426
90,Northampton,12.316091537475586,15.86700439453125
91,Warren,10.374366760253906,18.956701278686523
92,Person,11.020235061645508,12.896671295166016
93,Caswell,10.168505668640137,13.22638988494873
94,Rockingham,9.363686561584473,11.388710975646973
95,Surry,10.60887336730957,15.668445587158203
96,Hertford,11.366266250610352,14.56299114227295
97,Stokes,9.667754173278809,13.909322738647461
98,Ashe,14.60875415802002,25.339927673339844
99,Alleghany,16.80575942993164,29.298574447631836
