,County,mean,max
0,Camden,12.947793006896973,20.926876068115234
1,Gates,12.123763084411621,15.76523208618164
2,Iredell,11.864914894104004,15.57017993927002
3,Wilkes,12.421573638916016,26.85042953491211
4,Union,12.781612396240234,15.399737358093262
5,Cabarrus,11.766695022583008,13.256885528564453
6,Wake,11.87836742401123,15.301775932312012
7,Franklin,11.808445930480957,14.334811210632324
8,Pender,14.769331932067871,30.05106544494629
9,New Hanover,22.01837921142578,35.97831726074219
10,Durham,9.905956268310547,11.762920379638672
11,Orange,10.38776969909668,12.905643463134766
12,Chatham,9.713162422180176,12.071650505065918
13,Alamance,11.497363090515137,13.314098358154297
14,Harnett,12.03032398223877,13.776748657226562
15,Moore,9.427929878234863,11.502654075622559
16,Beaufort,12.16573715209961,16.42462158203125
17,Martin,14.067340850830078,18.139692306518555
18,Pitt,15.487472534179688,18.536426544189453
19,Greene,15.497182846069336,16.82418441772461
20,Wilson,13.503867149353027,14.87849235534668
21,Wayne,14.965500831604004,19.83852195739746
22,Anson,10.229903221130371,12.067562103271484
23,Lenoir,16.75214195251465,19.626827239990234
24,Robeson,14.891987800598145,18.70382308959961
25,Hoke,11.82169246673584,14.075093269348145
26,Johnston,13.059320449829102,14.665318489074707
27,Brunswick,14.735502243041992,30.658573150634766
28,Columbus,16.379140853881836,21.581666946411133
29,Bladen,13.098894119262695,19.978103637695312
30,Onslow,13.800655364990234,28.067546844482422
31,Sampson,14.386892318725586,19.0625057220459
32,Carteret,19.10493278503418,29.098295211791992
33,Duplin,16.813276290893555,20.68401336669922
34,Scotland,13.067281723022461,15.941193580627441
35,Richmond,9.88119125366211,12.094749450683594
36,Jones,12.771513938903809,19.24321174621582
37,Craven,12.138530731201172,19.286617279052734
38,Cumberland,12.395849227905273,15.197833061218262
39,Pamlico,17.18552589416504,25.622894287109375
40,Mecklenburg,10.900646209716797,13.567669868469238
41,Jackson,14.929439544677734,28.154422760009766
42,Transylvania,15.22653579711914,29.243030548095703
43,Hyde,19.402454376220703,29.894424438476562
44,Montgomery,9.399092674255371,10.784418106079102
45,Stanly,12.110779762268066,13.629621505737305
46,Gaston,11.679072380065918,13.172706604003906
47,Cleveland,12.29321002960205,18.052553176879883
48,Macon,16.331085205078125,28.425575256347656
49,Cherokee,12.30488109588623,24.741086959838867
50,Clay,13.732986450195312,26.917171478271484
51,Henderson,15.152441024780273,24.39478874206543
52,Rutherford,11.796353340148926,24.805198669433594
53,Polk,11.931323051452637,18.135072708129883
54,Dare,24.129716873168945,35.039546966552734
55,Lee,10.986492156982422,13.20309066772461
56,Graham,16.4080867767334,33.90414047241211
57,Haywood,17.61440086364746,33.06573486328125
58,Swain,16.120113372802734,30.77792739868164
59,Lincoln,11.707249641418457,15.067355155944824
60,Buncombe,15.037550926208496,30.606060028076172
61,Rowan,11.838772773742676,14.04781436920166
62,Davidson,11.967763900756836,14.432394027709961
63,Randolph,11.10400676727295,13.08205795288086
64,McDowell,13.889396667480469,30.727367401123047
65,Catawba,10.999509811401367,14.922418594360352
66,Burke,12.772043228149414,30.41465950012207
67,Tyrrell,14.677156448364258,26.183197021484375
68,Edgecombe,14.054183959960938,16.599597930908203
69,Washington,14.239936828613281,23.810155868530273
70,Nash,12.555336952209473,13.580269813537598
71,Madison,14.625456809997559,26.515478134155273
72,Yancey,16.329561233520508,32.29012680053711
73,Davie,11.326234817504883,13.317532539367676
74,Caldwell,11.743456840515137,32.29008102416992
75,Alexander,12.325448989868164,16.076318740844727
76,Bertie,12.746404647827148,21.349706649780273
77,Mitchell,17.338380813598633,27.071157455444336
78,Guilford,11.237585067749023,13.48494815826416
79,Avery,19.059755325317383,30.73225212097168
80,Forsyth,10.810652732849121,12.852665901184082
81,Chowan,14.968798637390137,22.235727310180664
82,Halifax,12.20248794555664,14.793473243713379
83,Granville,10.425987243652344,12.670183181762695
84,Perquimans,13.810273170471191,21.104434967041016
85,Yadkin,10.370944023132324,12.172441482543945
86,Currituck,19.669452667236328,29.855239868164062
87,Pasquotank,14.413463592529297,22.93744659423828
88,Watauga,18.751510620117188,34.08041763305664
89,Vance,10.952208518981934,12.93893814086914
90,Northampton,12.655660629272461,15.337076187133789
91,Warren,9.847192764282227,11.596046447753906
92,Person,10.997836112976074,14.444330215454102
93,Caswell,10.02888011932373,12.86918830871582
94,Rockingham,9.654556274414062,10.976118087768555
95,Surry,11.406554222106934,18.47982406616211
96,Hertford,11.364829063415527,14.81131362915039
97,Stokes,10.153631210327148,14.859192848205566
98,Ashe,14.956500053405762,24.993806838989258
99,Alleghany,17.562664031982422,28.264854431152344
